Crash_Date,Crash_Time,Aircraft_Type,Aircraft_SN,Base,Wing,Squadron,Mission_Type,Weapon,Target_Objective,Ceiling_Vis,Maneuver,Pass,Angle,Altitude,Airspeed,Mission_Phase,Where_Hit,Fire_Observed,Hit_Country,Loss_Country,Defense_Type,Pilot_Hit,Pilot_Rank,Pilot,Pilot_Egress,Pilot_Status,Pilot_Condition,Pilot_Recovered,Latitude,Longitude
1970-02-21,0438D,F-105G,638281,TKL,355TFW,354TFS,,_,Troops,/5,_,3,0,0,0,At target,_,Y,LS,THL,Small arms (prob. combat associated),N,Maj,Hurst G. B.,Ejection,Recovered,Minor injuries,USAF Helo,17.3,102.7
1970-03-04,1755N,A-1E,52133914,NKP,56SOW,602SOS,,_,Trucks,/4,Pull up,1,0,5000,280,At target,_,_,LS,LS,37mm AAA,_,Capt,Friestad D. E.,Ejection,Recovered,Minor injuries,USAF Helo,16.95,105.91666666666667
1970-03-09,0330D,F-100D,552890,PHR,35TFW,352TFS,,_,Landing Zone preparation,/6,Pull up,2,0,1400,450,At target,Engine,N,SVn,SVn,Gunfire (prob. combat associated),N,Capt,Clay R. F.,Ejection,Recovered,Uninjured,Army Helo,11.866666666666667,107.36666666666666
1970-03-09,0620D,F-100D,563384,PHR,35TFW,615TFS,,_,Interdiction point,/6,Dive,2,0,1400,450,At target,_,Y,LS,LS,AAA (poss. combat associated),_,Capt,Cowell R. J.,Ejection,Recovered,Died injuries,USAF Helo,15.383333333333333,107.63333333333334
1970-03-09,1315N,F-4E,670282,DNG,366TFW,4TFS,,_,Trucks,/3,Dive,1,0,0,0,At target,_,N,LS,LS,37mm AAA (prob. combat associated),_,Capt,Terla O. G.,Crash,KIA,_,_,15.333333333333334,107.23333333333333
1970-03-10,0750D,A-1E,52132445,NKP,56SOW,602SOPS,,_,Tank,10000/4,Pull up,5,30,3000,260,At target,_,_,LS,LS,Automatic weapons/small arms,N,Capt,Combs D. R.,Ejection,Recovered,Minor injuries,USAF Helo,19.466666666666665,103.11666666666666
1970-03-11,0250D,O-2A,686884,DNG,504TASG,20TASS,,_,Trail choke point,/3,_,0,0,0,0,Return,_,_,SVn,SVn,Gunfire (poss. combat associated),_,1Lt,Klug P. F.,_,KIA,_,_,,
1970-03-15,1050Ds,OV-10A,6714682,UBN,504TASG,23TASS,,_,_,6000/3,_,0,0,9000,0,Return,_,_,LS,LS,37mm AAA,_,Capt,Erickson D. J.,Ejection,Recovered,Minor injuries,USAF Helo,16.95,106.36666666666666
1970-03-16,0500D,F-105D,624230,TKL,355TFW,354TFS,,_,Storage area,/..,Pull up,0,0,5000,500,_,_,N,LS,THL,Automatic weapons/37mm AAA,N,Maj,Wycoff W. J.,Ejection,Recovered,Minor injuries,USAF Helo,17.216666666666665,102.76666666666667
1970-03-19,0800D,A-1H,52135275,NKP,56SOW,602SOPS,,_,Truck park,/2,_,0,0,0,0,Return,_,_,LS,THL,Gunfire (poss. combat associated),N,Maj,Evenson L.,Ejection,Recovered,Uninjured,USAF Helo,17.483333333333334,104.33333333333333
1970-03-19,0820D,F-100F,563945,THA,31TFW,306TFS,,_,Road interdiction point,/..,_,0,0,4500,410,_,_,Y,LS,LS,37mm AAA,N,Capt,Farnsworth E. L.,Ejection,Recovered,Minor injuries,USAF Helo,15.933333333333334,106.85
1970-03-19,1115Ds,F-4D,668696,UBN,8TFW,435TFS,,_,_,8000/2,_,0,0,0,0,On station,Center fuselage,Y,LS,LS,37mm AAA,N,Capt,Rash R. A.,Ejection,Recovered,Major injuries,USAF Helo,17.533333333333335,105.73333333333333
1970-03-20,1030Ds,A-1E,52135154,NKP,56SOW,602SOPS,,_,RESCAP for Wolf 06,/5,Pull up,2,0,500,200,On station,_,N,LS,LS,37mm AAA,N,1Lt,Townsend D. H.,Ejection,Recovered,_,USAF Helo,17.683333333333334,105.88333333333334
1970-03-21,0550D,OV-10A,683794,NKP,504TASG,23TASS,,_,_,1000/5,_,0,0,5300,120,_,Left wing,Y,LS,LS,37mm AAA (two hits),_,Capt,Richmond J. A.,Ejection,Recovered,Minor injuries,AA Helo,19.4,103.41666666666667
1970-03-21,0553D,A-1J,52142065,NKP,56SOW,602SOPS,,_,RESCAP for Wolf 06,/5,_,9,0,1000,180,On station,_,N,LS,LS,37mm AAA,N,Maj,Hudgens E. M.,Crash,KIA,_,_,17.516666666666666,105.7
1970-03-30,0516D,F-4D,668707,UDN,432TRW,13TFS,,_,SAM site,3000/10,_,0,0,1000,480,Enroute,Right engine,Y,NVn,THL,Light AAA,N,LtCol,Brown W. E.,Ejection,Recovered,Minor injuries,USAF Helo,17.45,104.66666666666667
1970-04-02,0330D,C-7A,622406,PHC,483TAW,537TAS,,_,Dak Seang camp,/..,Level,0,0,400,95,At target,_,Y,SVn,SVn,Heavy automatic weapons,_,1Lt,Train S. W.,Crash,KIA,_,_,14.716666666666667,107.73333333333333
1970-04-04,0450D,O-2A,6811058,DNG,504TASG,20TASS,,_,Area west of Quang Ngai,800/7,_,0,0,0,0,Enroute,_,_,SVn,SVn,(Poss. combat associated),_,1Lt,Duffy J. E.,_,MIA,_,_,,
1970-04-04,0555D,C-7A,624180,PHC,483TAW,537TAS,,_,Dak Seang camp,/..,Pull up,0,0,400,95,At target,_,_,SVn,SVn,Gunfire,_,Capt,Gray J. A.,Crash,KIA,_,_,14.833333333333334,107.68333333333334
1970-04-05,2328D,C-7A,639746,CRB,483TAW,457TAS,,_,Dak Seang camp,/..,Pull up,0,0,400,95,At target,_,Y,SVn,SVn,Gunfire,_,Capt,Jaeger J. P.,Crash,KIA,_,_,14.6,107.85
1970-04-06,0549D,F-100D,563278,THA,31TFW,308TFS,,_,POL drums,/10,Strafe,1,0,0,0,At target,_,_,LS,LS,Small arms,p,Capt,Klinger M. L.,Crash,KIA,_,_,15.483333333333333,107.35
1970-04-06,1000D,F-4D,667695,UDN,432TRW,555TFS,,_,Two truck stalls on Route 7,/..,Pull up,2,0,6000,0,At target,Fwd fuselage,Y,LS,LS,Heavy automatic weapons,N,Maj,Vanbrunt R. S.,Ejection,Recovered,Minor injuries,USAF Helo,19.583333333333332,103.73333333333333
1970-04-06,1108Ds,A-1H,52139621,NKP,56SOW,602SOPS,,_,Gun site,/..,Orbit,0,0,1500,160,At target,_,Y,LS,LS,23mm AAA,N,1Lt,Matthews J. R.,Ejection,Recovered,_,USAF Helo,19.583333333333332,103.71666666666667
1970-04-10,0637D,RF-4C,650863,UDN,432TRW,11TRS,,_,Road strip,/6,_,0,0,4500,480,At target,Right wing,N,LS,THL,37mm AAA/Automatic weapons,N,Maj,Leaphart J. L.,Ejection,Recovered,Major injuries,_,17.366666666666667,102.8
1970-04-16,D,RF-4C,660409,TSN,460TRW,12TRS,,_,Areas 4 and 5,/7,_,0,0,0,0,_,_,_,LS,LS,37mm AAA (poss. combat associated),_,Maj,Ayers R. L.,_,MIA,_,_,,
1970-04-17,1000D,F-4D,667598,PHC,12TFW,389TFS,,_,Troops in contact,/..,Dive,1,10,0,450,At target,_,N,SVn,SVn,Automatic weapons/small arms,p,Maj,Rexroad L. F.,Crash,KIA,_,_,14.2,108.96666666666667
1970-04-20,0433D,F-105D,600451,TKL,355TFW,333TFS,,_,Two Howitzers,4000/5,Dive,0,40,0,0,At target,_,_,LS,LS,Automatic weapons/small arms,_,Capt,Mahan D. F.,_,MIA,_,_,19.75,103.26666666666667
1970-04-21,0725D,A-1H,52135336,NKP,56SOW,22SOS,,_,RESCAP for USMC OV-10,/7,_,2,0,1000,200,At target,_,Y,LS,LS,23mm AAA,_,Capt,Dyer J. M.,Ejection,Recovered,Minor injuries,USAF Helo,15.416666666666666,107.51666666666667
1970-04-21,0754D,A-1J,52142070,NKP,56SOW,602SOPS,,_,RESCAP for USMC OV-10,/7,_,4,0,300,240,At target,_,Y,LS,LS,14.5mm AAA,N,Maj,Whinery C. E.,Ejection,Recovered,Minor injuries,USAF Helo,15.416666666666666,107.51666666666667
1970-04-21,1857N,C-130A,541625,UBN,8TFW,16SOS,,_,Route 96A,/2,Orbit,1,0,7500,185,At target,Left wing,Y,LS,LS,37mm AAA,_,Maj,Brooks W. L.,_,MIA,_,_,15.733333333333333,106.85
1970-04-22,0140D,F-4D,668702,UDN,432TRW,13TFS,,_,Interdiction point,16000/6,Pull up,1,45,8000,500,At target,Right wing,Y,LS,THL,37mm AAA,N,Maj,Rush T. A.,Ejection,Recovered,Minor injuries,USAF Helo,17.233333333333334,102.73333333333333
1970-04-22,0235D,EC-47P,4348402,PLK,460TRW,362TEWS,,_,Airborne RDF,5000/6,_,0,0,5500,105,_,_,_,LS,SVn,Automatic weapons/37mm AAA,N,1Lt,Wall G. M.,Crashlanded,KIA,_,_,16.233333333333334,107.25
1970-04-22,0633D,A-1J,52142015,DNG,56SOW,602SOPS,,_,RESCAP for USMC OV-10,8000/6,Jink,0,0,400,140,At target,Right wing,Y,LS,LS,Heavy barrage 37mm AAA (two hits),N,Capt,Friestad D. E.,Ejection,Recovered,Minor injuries,USAF Helo,15.416666666666666,107.53333333333333
1970-04-23,0303D,F-4D,667639,UBN,8TFW,433TFS,,_,Truck,/6,Roll in,1,0,0,0,At target,_,_,LS,LS,Heavy 37/57mm AAA,p,Capt,Lucki A. E.,_,KIA,_,_,17.15,106.08333333333333
1970-04-23,0456D,F-4D,668775,DNG,366TFW,390TFS,,_,Sectors 4 and 5,/6,_,1,0,4800,500,_,Fuselage,Y,LS,LS,23mm AAA,_,Capt,Nelson M. W.,Ejection,Recovered,Minor injuries,USAF Helo,16.266666666666666,106.71666666666667
1970-04-25,0540D,A-1H,52129668,DNG,56SOW,602SOPS,,_,Troops in contact,3000/7,_,4,0,500,200,At target,Aft fuselage,Y,SVn,SVn,Automatic weapons/small arms (two hits),N,Maj,Detar D. E.,Ejection,Recovered,Minor injuries,Army,14.833333333333334,107.7
1970-04-25,0845D,F-4E,670214,KRT,388TFW,34TFS,,_,Road seeding,17000/..,Pull up,0,0,0,0,At target,_,N,LS,THL,AAA (prob.),N,Capt,Hackett C. K. Jr,Ejection,KIA,_,_,15.05,102.88333333333334
1970-04-29,0710D,OV-10A,683824,CCH,504TASG,19TASS,,_,Pre-strike,/..,Takeoff,0,0,0,0,Enroute,Left tail,N,SVn,SVn,Automatic weapons/small arms,N,Capt,Brown W. L.,Crash,KIA,_,_,10.933333333333334,106.46666666666667
1970-05-02,0341D,F-4D,668721,UDN,432TRW,13TFS,,_,Phase II tester,/..,Roll in,0,0,500,540,At target,_,N,NVn,NVn,Heavy barrage 23mm AAA (prob. 37mm AAA),N,Capt,Bodenheim B. R.,Ejection,Recovered,Minor injuries,USAF Helo,17.116666666666667,106.73333333333333
1970-05-02,0835D,F-4D,650628,PHC,12TFW,480TFS,,_,Staging area,/10,_,3,0,1000,450,At target,_,Y,CMB,CMB,Gunfire,_,Maj,Herring T.,Ejection,Recovered,_,Army,11.6,106.66666666666667
1970-05-11,0210D,O-2A,6721341,DNG,504TASG,20TASS,,_,_,/11,_,0,0,0,0,On station,_,N,SVn,SVn,30/50cal AAA,p,LtCol,Pyle J. W.,Crash,KIA,_,_,15.883333333333333,108.33333333333333
1970-05-12,0614D,F-4D,667643,DNG,366TFW,390TFS,,_,Occupied bunkers and huts,/7,Pull up,1,0,700,430,At target,Aft fuselage,Y,SVn,SVn,Small arms,N,Capt,Harbsion P. W. Jr,Ejection,Recovered,Minor injuries,Army Helo,14.083333333333334,107.38333333333334
1970-05-13,0645D,F-4D,650607,PHC,12TFW,480TFS,,_,Bridge,/..,Dive,2,15,0,450,At target,_,N,CMB,CMB,30/50cal AAA,p,Capt,Trent A. R.,_,KIA,_,_,14.4,107.31666666666666
1970-05-19,0704D,RF-4C,650827,UDN,432TRW,11TRS,,_,Road strip,7000/5,Level,1,0,4750,600,At target,Right wing,_,LS,LS,Gunfire,N,Maj,Crawford C. A.,Ejection,Recovered,Minor injuries,AA Helo,19.3,103.65
1970-05-22,0330D,O-2A,6811002,DNG,504TASG,20TASS,,_,_,3500/10,_,0,0,0,0,_,_,_,SVn,SVn,Gunfire (poss. combat associated),_,Capt,Meacham R. W. Jr,Crash,KIA,_,_,16.633333333333333,106.75
1970-05-25,0845D,F-4D,660245,UBN,8TFW,433TFS,,_,Four 23mm gun sites,/..,_,2,0,4500,500,At target,_,N,LS,Sea,23mm AAA,N,1Lt,Rubus G. M.,Ejection,Recovered,Minor injuries,USAF Helo,15.483333333333333,108.36666666666666
1970-06-09,_,O-1F,572890,PLK,504TASG,21TASS,,_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,_,p,1Lt,Ryder J. L.,_,MIA,_,_,,
1970-06-09,1510N,F-4E,670295,KRT,388TFW,469TFS,,_,Gunship Escort,/..,_,0,0,2500,0,_,_,_,LS,LS,Heavy 37mm AAA,N,Capt,Clingaman R. L.,Ejection,Recovered,Major injuries,USAF Helo,16.233333333333334,106.71666666666667
1970-06-17,0540D,OV-10A,683815,UBN,504TASG,23TASS,,_,Road repair vehicle,5000/10,_,0,0,6500,200,At target,_,N,LS,LS,AAA,N,Capt,Loar K. E.,Ejection,Recovered,Minor injuries,AA Helo,15.566666666666666,105.96666666666667
1970-06-18,0540D,F-4E,670297,DNG,366TFW,421TFS,,_,Truck,3500/7,Strafe,1,0,0,425,At target,_,N,CMB,CMB,Automatic weapons/small arms (poss. combat associated),p,Maj,McLamb H. L.,Crash,KIA,_,_,13.233333333333333,106.13333333333334
1970-06-24,0520D,A-37,696346,BHA,3TFW,604SOS,,_,Bridge,2500/6,Pull up,2,10,500,280,At target,_,N,CMB,CMB,Gunfire (poss. combat associated),p,1Lt,Voris R. E.,Crash,Recovered,Died injuries,Army Helo,12.516666666666667,106.18333333333334
1970-06-30,0120D,F-4E,670279,KRT,388TFW,34TFS,,_,Weather Reconnaissance,/..,_,0,0,0,0,Return,_,_,LS,LS,(Combat associated),p,Capt,Sadler M. O. Jr,_,MIA,_,_,,
1970-06-30,0650D,OV-10A,683807,NKP,504TASG,23TASS,,_,_,/..,_,0,0,0,0,_,Cockpit,_,LS,LS,Automatic weapons/small arms,p,Capt,Sanders W. S.,Crash,KIA,_,_,16.816666666666666,106.5
1970-07-03,0705D,OV-10A,683788,PLK,504TASG,20TASS,,_,_,3000/..,_,0,0,3000,0,_,_,Y,CMB,CMB,Gunfire,_,Capt,Justice W. A.,Crash,KIA,_,_,13.35,107.25
1970-07-08,0215D,F-100D,552943,PHR,35TFW,615TFS,,_,Enemy position,3000/6,_,3,0,0,0,At target,_,N,SVn,Sea,Gunfire,N,1Lt,Egelston D. P.,Ejection,Recovered,Uninjured,USAF Helo,11.016666666666667,108.95
1970-07-09,0715D,F-100D,553572,THA,31TFW,_,,_,Known enemy location,5000/..,Pull up,1,0,2000,450,At target,_,Y,SVn,SVn,Small arms,_,1Lt,Newsome G. K.,Ejection,Recovered,Minor injuries,USAF,11.3,107.38333333333334
1970-07-24,1100Ds,OV-10A,674672,DUC,504TASG,_,,_,_,/..,Takeoff,0,0,300,120,Enroute,_,_,SVn,SVn,Gunfire,_,1Lt,Butler J. M.,Crash,KIA,_,_,13.783333333333333,107.61666666666666
1970-07-24,1445N,F-4D,667761,UDN,432TRW,_,,_,Truck,9000/6,_,2,0,0,0,At target,_,_,LS,LS,Gunfire,_,Capt,Reed J. W.,_,MIA,_,_,19.516666666666666,103.31666666666666
1970-07-25,1420N,F-4D,660693,UBN,8TFW,433TFS,,_,37mm gun site,3000/..,_,2,0,0,0,At target,_,_,LS,LS,37mm AAA,_,LtCol,Pennington R. W.,Ejection,Recovered,Died injuries,USAF,16.883333333333333,106.31666666666666
1970-07-28,0410D,A-1H,529776,DNG,56SOW,_,,_,_,/10,_,0,0,0,0,_,_,_,SVn,SVn,Gunfire,_,Maj,Morgan O. C.,Crash,KIA,_,_,15.716666666666667,108.31666666666666
1970-07-28,1656N,A-1H,52135263,NKP,56SOW,_,,_,Trucks,3000/..,_,0,0,3000,0,At target,_,_,LS,LS,37mm AAA,_,Maj,Lee P. B.,Ejection,Recovered,Minor injuries,USAF Helo,17.2,106.15
1970-07-29,_,RF-4C,660436,UDN,432TRW,14TRS,,_,_,4000/5,_,0,0,0,0,_,_,_,LS,LS,_,_,Capt,Chavez G. A.,_,KIA,_,_,,
1970-08-13,0840D,OV-10A,67014660,DNG,504TASG,20TASS,,_,50cal gun site,/..,_,0,0,0,0,At target,_,_,SVn,SVn,Mid-air collission (combat associated),_,Capt,Powell J. P.,Crash,KIA,_,_,16.966666666666665,107.01666666666667
1970-08-17,1223N,F-4E,670312,DNG,366TFW,_,,_,Suspected enemy location,5000/5,_,0,0,0,0,_,_,_,SVn,SVn,Mid-air collission (poss. combat associated),_,Capt,Ramsey D. L.,Crash,KIA,_,_,15.983333333333333,108.03333333333333
1970-08-17,1223N,F-4E,670257,DNG,366TFW,_,,_,Suspected enemy location,5000/5,_,0,0,0,0,_,_,_,SVn,SVn,Mid-air collission (poss. combat associated),_,Capt,Wood J. W.,Crash,KIA,_,_,15.983333333333333,108.03333333333333
1970-08-21,0830D,F-100D,563435,PHR,35TFW,612TFS,,_,Orientation flight,/..,Level,2,0,0,0,_,_,_,SVn,SVn,Gunfire,_,1Lt,McLeish C. E.,Crash,KIA,_,_,14.666666666666666,107.65
1970-08-30,2340D,OV-10A,683798,DNG,504TASG,20TASS,,_,_,6400/11,_,0,0,0,0,_,_,_,LS,LS,Gunfire,_,Capt,McGerty M. J.,Crash,KIA,_,_,15.733333333333333,107.23333333333333
1970-09-05,D,O-2A,6810992,CRB,504TASG,21TASS,,_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,_,_,1Lt,Hauer R. D.,_,MIA,_,_,12.333333333333334,108.86666666666666
1970-09-16,0920D,F-100D,553806,PHR,35TFW,612TFS,,_,Boats and storage area,3500/5,Pull up,7,0,500,450,At target,_,_,CMB,Sea,Gunfire,_,1Lt,Phillips J. V.,Ejection,Recovered,Uninjured,USAF Helo,10.166666666666666,107.28333333333333
1970-09-23,0230D,F-105D,610153,TKL,355TFW,_,,_,River ford,/..,_,1,0,0,0,At target,Engine,Y,LS,LS,37mm AAA,_,Capt,Newhouse J. W. II,Ejection,Recovered,Minor injuries,USAF Helo,16.416666666666668,107.36666666666666
1970-10-01,2255D,O-2A,6810839,BHA,504TASG,_,,_,Enemy position,500/..,_,0,0,0,0,_,_,_,CMB,CMB,Automatic weapons,_,1Lt,Eddy G. E.,Crash,KIA,_,_,12.283333333333333,105.1
1970-10-07,0325D,O-2A,6810969,BMT,504TASG,21SOS,,_,Support Special Forces,4000/20,Orbit,0,0,2000,110,At target,_,N,CMB,CMB,Gunfire,N,1Lt,Galvani W. W.,Crashlanded,Recovered,Injured,VNAF Helo,12.333333333333334,107.16666666666667
1970-10-08,1030Ds,RF-4C,680610,UDN,432TRW,_,,_,LOC roads,/..,_,0,0,0,0,At target,_,_,LS,LS,Gunfire,_,Capt,Ott W. A.,_,MIA,_,_,16.9,106.33333333333333
1970-10-11,1010D,OV-10A,6714696,UBN,504TASG,_,,_,_,/..,_,0,0,0,0,_,_,_,CMB,CMB,Gunfire,_,Capt,Brunson R. W.,Crash,KIA,_,_,14.183333333333334,103.5
1970-11-05,0850D,O-2A,6810965,DNG,504TASG,20TASS,,_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,Small arms,_,LtCol,Milbraith R. K.,Crash,KIA,_,_,16.45,107.8
1970-11-13,0605D,RF-4C,660420,UDN,432TRW,_,,_,Four SAM sites,/..,_,0,0,500,520,At target,Aft fuselage,Y,NVn,NVn,23mm AAA,_,Maj,Wright D. I.,Crash,KIA,_,_,18.05,105.81666666666666
1970-11-20,1914N,F-105G,624436,KRT,388TFW,12TFSdet1,,_,Known enemy location,/..,_,0,0,0,0,_,Fuel cell,_,LS,LS,Gunfire,_,Maj,Kilgus D. W.,Ejection,Recovered,Minor injuries,USAF HH53,19.116666666666667,103.06666666666666
1970-11-23,0320D,OV-10A,6714688,BHA,504TASG,19TASS,,_,Troops in contact,/12,_,0,0,3000,140,At target,_,Y,CMB,CMB,Gunfire,N,Maj,Brooks D. L.,Ejection,Recovered,Minor injuries,u Helo,12.05,105.25
1970-12-01,2015N,F-4E,670329,DNG,366TFW,_,,_,Sector 2,/..,_,0,0,5000,500,_,_,Y,LS,LS,AAA,_,Capt,Robinson J. R.,Ejection,Recovered,Minor injuries,_,16.25,106.75
1970-12-12,1303N,O-2A,67021428,NKP,506TAS,23TASS,,_,Truck,/..,_,0,0,0,0,_,_,_,LS,LS,_,_,1Lt,Duckett T. A.,_,MIA,_,_,16.65,106.31666666666666
1970-12-12,1210N,B-57,533931,UBN,8TFW,13TBS,,_,_,/..,_,0,0,0,0,_,_,_,LS,LS,_,_,u,u,_,Recovered,_,_,16.616666666666667,106.11666666666666
1970-12-12,0945D,F-100D,563132,PHR,35TFW,352TFS,,_,_,/..,_,0,0,0,0,_,_,_,CMB,CMB,_,_,u,u,_,Recovered,_,_,12.083333333333334,105.36666666666666
1970-12-19,0640D,F-4D,667624,UDN,432TRW,555TFS,,_,Fast mover,/..,_,0,0,0,0,_,Cockpit,Y,LS,LS,Gunfire,_,Capt,Rotz D. H.,Ejection,Recovered,Injured,_,19.066666666666666,103.03333333333333
1970-12-21,0645D,RF-4C,680601,UDN,432TRW,14TRS,,_,Highway system Route 917,/..,Turn,0,0,4500,480,At target,_,_,LS,LS,AAA (poss.),_,1Lt,Nullis M. M.,Ejection,Recovered,Injured,USAF Helo,16.716666666666665,106.06666666666666
1970-12-24,1000D,A-1E,52139598,NKP,56SOW,1SOS,,_,SAR Helo Medevac,/..,Orbit,0,0,0,0,At target,_,_,LS,LS,Small arms (poss. combat associated),_,Maj,Lundy A. L.,Ejection,KIA,_,_,19.616666666666667,103.7
1970-12-28,0400D,OV-10A,6714661,_,504TASG,20TASS,,_,_,/..,_,0,0,0,0,_,_,_,LS,LS,AAA (poss. combat associated),_,Capt,Smith J. L.,Crash,KIA,_,_,16.833333333333332,106.41666666666667
1971-01-02,0800D,F-4E,670359,KRT,388TFW,_,,_,Trucks,/11,Dive,0,0,4600,350,At target,_,_,LS,LS,37mm AAA (poss. 23mm AAA),_,Capt,Wier H. D.,Ejection,Recovered,_,USAF Helo,19.583333333333332,103.43333333333334
1971-01-03,1531N,F-4E,660380,KRT,388TFW,_,,_,Known enemy location,/5,_,1,0,0,0,At target,_,_,LS,LS,AAA,_,Maj,Ayres J. H.,_,KIA,_,_,16.9,105.88333333333334
1971-01-17,0620D,F-4E,660288,DNG,366TFW,421TFS,,_,Storage area,/6,Dive,0,0,7000,0,At target,_,Y,LS,Sea,AAA (poss.),_,Maj,Mirrer R. H.,Ejection,KIA,_,_,16.083333333333332,108.5
1971-01-20,0702D,F-4E,670267,DNG,366TFW,_,,_,_,/..,Takeoff,0,0,1000,300,Enroute,Engine,Y,SVn,SVn,Small arms,N,Capt,Warner D. A.,Ejection,Recovered,_,USAF,16.1,108.38333333333334
1971-01-27,0348D,F-100D,563197,PHR,35TFW,_,,_,Mortar site,3500/13,Pull up,2,0,1000,450,At target,_,Y,CMB,CMB,Gunfire,_,Capt,Neil J. M.,Crash,KIA,_,_,14.45,105.68333333333334
1971-01-28,2318D,OV-10A,6714638,UBN,_,8TFW/504TAS,,_,Route 13,/..,_,0,0,0,0,_,_,_,CMB,CMB,_,_,Maj,Lineberger H. B.,_,MIA,_,_,12.616666666666667,106.33333333333333
1971-01-31,2100N,O-2A,6510841,CRB,504TAS,21TASS,,_,Troops in contact,/..,Pull up,0,0,2500,0,At target,_,N,SVn,SVn,Heavy gunfire,N,1Lt,Hoenninger,Crashlanded,Recovered,_,Army Helo,13.45,108.08333333333333
1971-02-01,1527N,A-37,696356,BHA,35TFW,_,,_,Known enemy location,3000/..,_,0,0,0,0,At target,_,_,CMB,CMB,_,_,1Lt,Harris J. C.,Crash,KIA,_,_,13.566666666666666,107.46666666666667
1971-02-03,0400D,F-4D,668777,UBN,8TFW,_,,_,_,/..,_,0,0,0,0,At target,_,_,LS,LS,AAA,_,LtCol,Standerwick R. L.,Ejection,MIA,_,_,17.116666666666667,106.18333333333334
1971-02-11,0716D,F-4D,667473,PHC,12TFW,_,,_,Troops in contact,/7,Pull up,3,0,800,450,At target,_,_,SVn,SVn,Automatic weapons,_,Capt,Ford M. W. Jr,Ejection,Recovered,Minor injuries,Army,16.666666666666668,107.0
1971-02-16,0250D,F-4D,668787,UBN,8TFW,25TFS,,_,LOC 912B,3000/5,_,0,0,0,0,_,Engine,Y,LS,LS,AAA,N,LtCol,Cox W. R.,Ejection,Recovered,_,USAF,17.383333333333333,105.5
1971-02-16,1417N,F-4D,668750,UBN,8TFW,_,,_,Two 37mm gun sites,/10,_,0,0,0,0,At target,_,Y,LS,LS,_,_,Maj,Pattillo R. N.,_,MIA,_,_,15.083333333333334,107.11666666666666
1971-02-19,0540D,O-2A,6811001,DNG,504TAS,20TASS,,_,SAR for Army Helicopter,/..,_,0,0,0,0,_,_,_,LS,LS,_,_,1Lt,Hull J. L.,Crash,KIA,_,_,15.966666666666667,107.26666666666667
1971-02-20,0530D,O-1F,572872,UDN,56SOW,21TASS,,_,_,/10,_,0,0,0,0,_,_,_,SVn,SVn,Gunfire,_,1Lt,Peacock P.,Crashlanded,Recovered,_,USAF Helo,14.016666666666667,107.55
1971-02-25,0233D,F-4D,688691,DNG,366TFW,_,,_,Troops in contact,/3,_,4,0,1000,425,At target,Cockpit,N,LS,SVn,Gunfire,p,Maj,Somers R. K.,Ejection,KIA,_,_,14.05,109.25
1971-02-25,0725D,F-4D,650637,PHC,12TFW,_,,_,_,30000/10,_,3,0,1200,460,At target,_,_,LS,LS,Gunfire,_,Capt,Hedditch,Ejection,Recovered,_,USAF Helo,16.5,106.53333333333333
1971-03-06,0055D,A-1H,52139734,NKP,56SOW,_,,_,SAR for witch doctor,/..,Dive,9,10,50,170,At target,Right wing,Y,LS,LS,Small arms,_,1Lt,Tipton C. L.,Ejection,Recovered,Uninjured,USAF Helo,16.666666666666668,106.5
1971-03-12,0305D,F-100D,563415,PHR,35TFW,614TFS,,_,Known enemy location,/..,_,0,0,12000,0,_,_,Y,SVn,SVn,Gunfire,_,1Lt,Jeffs C. G.,Ejection,MIA,_,_,12.433333333333334,108.55
1971-03-16,1727N,O-2A,68006860,DNG,504TAS,20TASS,,_,_,/6,_,0,0,0,0,_,_,_,LS,LS,37mm AAA,_,1Lt,Scrivener S. R.,Crash,KIA,_,_,16.8,106.43333333333334
1971-03-22,0753D,F-4D,670655,UDN,432TRW,13TFS,,_,_,/..,_,0,0,0,0,_,_,Y,NVn,NVn,SAM,_,Maj,Priest R. D.,Ejection,Recovered,Minor injuries,USAF Helo,17.333333333333332,106.51666666666667
1971-03-22,0715D,F-100D,563180,PHR,35TFW,614TFS,,_,Four tanks,10000/2,Dive,1,15,0,0,At target,_,Y,LS,LS,12.7mm AAA,_,Capt,Moriarty P. G.,Crash,KIA,_,_,16.633333333333333,106.53333333333333
1971-03-24,0205D,OV-10A,6714693,DNG,504TASG,20TASS,,_,_,/4,_,0,0,0,0,_,_,_,LS,LS,Heavy 37mm AAA (23mm AAA),_,1Lt,Butcher J. M.,Ejection,POW (returned),_,_,15.85,106.66666666666667
1971-03-26,0132D,A-37,69006351,BHA,35TFW,8SOS,,Napalm,Troops in bunkers,1800/10,_,1,0,100,0,At target,_,_,CMB,CMB,Gunfire,_,1Lt,Krueger D. W.,Crash,KIA,_,_,12.266666666666667,105.2
1971-04-04,0815D,F-100D,563120,PHR,35TFW,352TFS,,_,Storage area,9000/5,Strafe,5,0,0,0,At target,Left wing,_,CMB,CMB,AAA,_,1Lt,Smith J. S.,Crash,KIA,_,_,12.55,105.3
